Year,Species,Age,SampleSize
2013,AnimalCheetah,58,1
2013,AnimalCougar,58,1
2013,AnimalWolf,53,3
2013,AnimalLizard,17,6
2013,AnimalMouse,17,3
2013,AnimalRat,17,5
2013,AnimalGriffin,26,4
2013,AnimalHorse,21,14
2013,AnimalRaccoon,38,1
2013,AnimalPanther,17,7
2013,AnimalOthermusteloid,17,2
2013,AnimalRaptor,17,6
2013,AnimalGriffin,17,11
2013,AnimalCoyote,30,3
2013,AnimalHorse,16,16
2013,AnimalSkunk,14,3
2013,AnimalOtherungulate,19,5
2013,AnimalCoyote,17,6
2013,AnimalRiver-otter,23,10
2013,AnimalOther-reptile,22,14
2013,AnimalOthercanine,17,16
2013,AnimalHyena,19,14
2013,AnimalBrown-bear,29,1
2013,AnimalCoyote,33,1
2013,AnimalMouse,33,1
2013,AnimalDeer,15,11
2013,AnimalOthercanine,18,21
2013,AnimalJackal,22,7
2013,AnimalLeopard,22,9
2013,AnimalSea-otter,22,4
2013,AnimalOther-bear,22,7
2013,AnimalOther-bird,22,9
2013,AnimalGerman-shepherd,16,13
2013,AnimalLeopard,16,7
2013,AnimalGerman-shepherd,21,17
2013,AnimalKitsune,25,10
2013,AnimalDragon,14,10
2013,AnimalDeer,14,6
2013,AnimalGrizzlybear,14,3
2013,AnimalRaven,14,5
2013,AnimalBat,14,4
2013,AnimalOthermarsupial,29,1
2013,AnimalOther-feline,25,17
2013,AnimalBadger,23,2
2013,AnimalRaptor,23,11
2013,AnimalSkunk,42,1
2013,AnimalMouse,42,1
2013,AnimalKitsune,57,1
2013,AnimalBat,21,8
2013,AnimalJackal,30,2
2013,AnimalGrey-fox,31,1
2013,AnimalCheetah,18,7
2013,AnimalOther-dog,13,4
2013,AnimalHorse,24,8
2013,AnimalGerman-shepherd,25,8
2013,AnimalOther-reptile,20,16
2013,AnimalLizard,20,20
2013,AnimalSnowleopard,25,10
2013,AnimalOther-reptile,21,7
2013,AnimalRaven,27,3
2013,AnimalLemur,15,2
2013,AnimalOther-feline,15,11
2013,AnimalRat,25,8
2013,AnimalBat,25,7
2013,AnimalOther-bird,15,4
2013,AnimalCoyote,51,2
2013,AnimalCougar,51,1
2013,AnimalRiver-otter,56,1
2013,AnimalCheetah,25,9
2013,AnimalRaptor,13,3
2013,AnimalOther-reptile,16,7
2013,AnimalKangaroo,16,5
2013,AnimalOthercanine,42,3
2013,AnimalRaptor,42,1
2013,AnimalGrey-fox,14,5
2013,AnimalGerman-shepherd,14,9
2013,AnimalOther-fox,2013,2
2013,AnimalOther,2013,4
2013,AnimalSnowleopard,21,21
2013,AnimalPanther,32,4
2013,AnimalRabbit,16,8
2013,AnimalGrey-fox,23,14
2013,AnimalDinosaur,31,1
2013,AnimalOther-reptile,31,2
2013,AnimalOtherungulate,31,2
2013,AnimalJackal,18,10
2013,AnimalRaptor,26,3
2013,AnimalLizard,43,1
2013,AnimalRedpanda,16,9
2013,AnimalSquirrel,36,1
2013,AnimalOther-fox,29,6
2013,AnimalGriffin,25,3
2013,AnimalBadger,16,2
2013,AnimalOther-mustelid,16,3
2013,AnimalLion,22,24
2013,AnimalGerman-shepherd,,4
2013,AnimalOthercanine,,2
2013,AnimalPolarbear,29,2
2013,AnimalHyena,25,5
2013,AnimalPanther,38,1
2013,AnimalWolf,37,4
2013,AnimalOtherungulate,16,9
2013,AnimalRat,16,9
2013,AnimalSkunk,17,5
2013,AnimalOther-reptile,24,5
2013,AnimalRaptor,24,4
2013,AnimalOther-bird,23,5
2013,AnimalCollie,31,2
2013,AnimalCollie,17,3
2013,AnimalDeer,31,2
2013,AnimalCheetah,15,4
2013,AnimalDomestic-cat,32,5
2013,AnimalOther-bear,33,1
2013,AnimalOther-reptile,28,5
2013,AnimalGriffin,35,1
2013,AnimalRaccoon,22,6
2013,AnimalOtherungulate,29,5
2013,AnimalCollie,29,2
2013,AnimalOthermarsupial,24,2
2013,AnimalJackal,31,3
2013,AnimalCougar,38,1
2013,AnimalOtherungulate,18,7
2013,AnimalHorse,17,10
2013,AnimalDeer,17,8
2013,AnimalOtherungulate,17,6
2013,AnimalCougar,35,2
2013,AnimalRabbit,35,3
2013,AnimalOthercanine,29,2
2013,AnimalPanther,29,4
2013,AnimalCheetah,29,2
2013,AnimalKangaroo,26,6
2013,AnimalGrizzlybear,15,3
2013,AnimalOthermusteloid,25,2
2013,AnimalDomestic-cat,40,1
2013,AnimalOtherungulate,40,1
2013,AnimalOthercanine,33,2
2013,AnimalLion,29,6
2013,AnimalLion,15,10
2013,AnimalOther-feline,14,7
2013,AnimalOtherungulate,14,3
2013,AnimalRabbit,51,2
2013,AnimalMouse,28,4
2013,AnimalJackal,25,7
2013,AnimalOther-mustelid,29,3
2013,AnimalCoyote,39,1
2013,AnimalOthercanine,34,1
2013,AnimalRabbit,34,4
2013,AnimalPandabear,16,5
2013,AnimalSquirrel,17,6
2013,AnimalRaccoon,14,8
2013,AnimalBadger,14,1
2013,AnimalPolarbear,14,3
2013,AnimalHyena,14,4
2013,AnimalRaven,15,5
2013,AnimalDinosaur,29,2
2013,AnimalDeer,25,6
2013,AnimalRabbit,14,4
2013,AnimalOthermarsupial,22,4
2013,AnimalOther-bear,20,9
2013,AnimalCheetah,26,6
2013,AnimalWolf,13,14
2013,AnimalKangaroo,17,4
2013,AnimalHusky,10,1
2013,AnimalOther-feline,10,1
2013,AnimalDragon,10,1
2013,AnimalLizard,10,1
2013,AnimalDinosaur,10,1
2013,AnimalOther-reptile,10,1
2013,AnimalRaccoon,10,1
2013,AnimalBadger,10,2
2013,AnimalHorse,10,2
2013,AnimalDeer,10,1
2013,AnimalOtherungulate,10,1
2013,AnimalMouse,10,2
2013,AnimalRat,10,1
2013,AnimalSquirrel,10,1
2013,AnimalOther,10,1
2013,AnimalRaven,10,1
2013,AnimalRaptor,10,2
2013,AnimalOther-bird,10,1
2013,AnimalRabbit,10,2
2013,AnimalGriffin,10,1
2013,AnimalSkunk,22,7
2013,AnimalGerman-shepherd,18,16
2013,AnimalLion,52,1
2013,AnimalOtherungulate,52,1
2013,AnimalOther,52,1
2013,AnimalOthercanine,31,1
2013,AnimalCheetah,31,3
2013,AnimalWeasel,17,4
2013,AnimalRaven,17,4
2013,AnimalRabbit,15,11
2013,AnimalLemur,27,2
2013,AnimalJackal,29,2
2013,AnimalMouse,23,1
2013,AnimalOtherungulate,30,3
2013,AnimalOther-bear,16,4
2013,AnimalMonkey,20,5
2013,AnimalMouse,20,4
2013,AnimalRaccoon,16,12
2013,AnimalRiver-otter,46,1
2013,AnimalWeasel,25,4
2013,AnimalDeer,18,16
2013,AnimalHyena,18,14
2013,AnimalOther-fox,28,6
2013,AnimalWolf,40,2
2013,AnimalLeopard,40,2
2013,AnimalOther-fox,12,1
2013,AnimalOther,12,4
2013,AnimalWolf,60,1
2013,AnimalLizard,32,2
2013,AnimalRedpanda,32,1
2013,AnimalRabbit,32,4
2013,AnimalMouse,18,5
2013,AnimalOther-feline,32,2
2013,AnimalHorse,15,7
2013,AnimalLion,33,5
2013,AnimalPolarbear,39,1
2013,AnimalOther-feline,28,4
2013,AnimalOther-reptile,32,1
2013,AnimalRat,32,4
2013,AnimalRaven,32,1
2013,AnimalKangaroo,19,4
2013,AnimalBadger,42,1
2013,AnimalOther-mustelid,42,1
2013,AnimalDinosaur,17,3
2013,AnimalLeopard,47,1
2013,AnimalDomestic-cat,47,1
2013,AnimalOther,47,1
2013,AnimalOther-primate,47,1
2013,AnimalDomestic-cat,37,1
2013,AnimalOther-feline,62,1
2013,AnimalDragon,62,1
2013,AnimalDinosaur,62,1
2013,AnimalHorse,62,1
2013,AnimalGrizzlybear,62,1
2013,AnimalOther,62,1
2013,AnimalKitsune,38,1
2013,AnimalKitsune,33,1
2013,AnimalOther-dog,29,3
2013,AnimalRed-fox,35,1
2013,AnimalHorse,35,3
2013,AnimalOther-dog,30,7
2013,AnimalOther-feline,30,2
2013,AnimalRaven,30,2
2013,AnimalCollie,19,9
2013,AnimalOther-feline,31,4
2013,AnimalSkunk,50,1
2013,AnimalLizard,25,3
2013,AnimalPanther,28,1
2013,AnimalCheetah,28,3
2013,AnimalRaven,28,4
2013,AnimalOther-bear,17,3
2013,AnimalDragon,12,3
2013,AnimalOthermarsupial,18,7
2013,AnimalLemur,18,2
2013,AnimalOther-bird,27,3
2013,AnimalGriffin,14,3
2013,AnimalBadger,22,3
2013,AnimalOther-reptile,15,3
2013,AnimalLemur,16,2
2013,AnimalDinosaur,18,8
2013,AnimalRaptor,,4
2013,AnimalOther-dog,2013,1
2013,AnimalLion,2013,1
2013,AnimalRedpanda,17,6
2013,AnimalRat,22,4
2013,AnimalJackal,14,4
2013,AnimalCougar,14,4
2013,AnimalDeer,22,9
2013,AnimalBat,30,1
2013,AnimalRed-fox,36,3
2013,AnimalPandabear,20,2
2013,AnimalRedpanda,20,4
2013,AnimalLeopard,15,1
2013,AnimalCougar,15,1
2013,AnimalGrey-fox,25,8
2013,AnimalPanther,18,6
2013,AnimalOthermusteloid,18,6
2013,AnimalOther-primate,18,3
2013,AnimalHyena,27,8
2013,AnimalOthermarsupial,20,5
2013,AnimalLemur,23,1
2013,AnimalArctic-fox,28,4
2013,AnimalSkunk,,1
2013,AnimalRiver-otter,,2
2013,AnimalRed-fox,65,1
2013,AnimalDomestic-cat,65,1
2013,AnimalArctic-fox,25,4
2013,AnimalOther-primate,19,1
2013,AnimalRiver-otter,15,5
2013,AnimalRaven,20,9
2013,AnimalOtherungulate,,2
2013,AnimalCoyote,43,2
2013,AnimalDeer,21,10
2013,AnimalOther-reptile,14,2
2013,AnimalRaptor,14,4
2013,AnimalOther-bird,14,3
2013,AnimalRabbit,36,4
2013,AnimalOtherungulate,26,3
2013,AnimalRaccoon,23,6
2013,AnimalSnowleopard,,3
2013,AnimalSkunk,16,3
2013,AnimalGriffin,22,6
2013,AnimalCollie,25,3
2013,AnimalKangaroo,,4
2013,AnimalLemur,22,3
2013,AnimalRaven,16,6
2013,AnimalMonkey,25,1
2013,AnimalLizard,36,1
2013,AnimalRaptor,36,1
2013,AnimalOther-bird,36,1
2013,AnimalGriffin,36,1
2013,AnimalLeopard,24,2
2013,AnimalSkunk,27,2
2013,AnimalRed-fox,2013,3
2013,AnimalOthercanine,2013,1
2013,AnimalBadger,49,1
2013,AnimalSkunk,28,5
2013,AnimalOther-mustelid,18,8
2013,AnimalOther-bird,24,4
2013,AnimalSquirrel,22,6
2013,AnimalRat,,1
2013,AnimalLeopard,35,2
2013,AnimalSnowleopard,35,3
2013,AnimalPanther,35,3
2013,AnimalCheetah,35,2
2013,AnimalOther-feline,35,3
2013,AnimalKitsune,23,8
2013,AnimalBat,13,3
2013,AnimalMouse,15,3
2013,AnimalHorse,27,8
2013,AnimalGriffin,27,3
2013,AnimalDomestic-cat,42,1
2013,AnimalMouse,24,2
2013,AnimalRat,24,5
2013,AnimalCollie,20,4
2013,AnimalDinosaur,20,7
2013,AnimalOthermusteloid,20,1
2013,AnimalDragon,35,4
2013,AnimalOther-dog,34,4
2013,AnimalOthercanine,13,8
2013,AnimalBrown-bear,52,1
2013,AnimalHusky,26,11
2013,AnimalMonkey,26,1
2013,AnimalDragon,40,3
2013,AnimalCoyote,14,6
2013,AnimalBadger,17,1
2013,AnimalDomestic-cat,29,7
2013,AnimalDeer,32,1
2013,AnimalGriffin,24,3
2013,AnimalLion,34,1
2013,AnimalRed-fox,37,1
2013,AnimalKoala,26,1
2013,AnimalGriffin,40,1
2013,AnimalRaptor,29,2
2013,AnimalKangaroo,29,1
2013,AnimalKangaroo,28,2
2013,AnimalLemur,25,2
2013,AnimalLeopard,28,3
2013,AnimalDinosaur,36,1
2013,AnimalHorse,36,1
2013,AnimalBat,36,1
2013,AnimalRedpanda,30,1
2013,AnimalCougar,17,2
2013,AnimalHorse,25,5
2013,AnimalRat,34,1
2013,AnimalOther-bird,34,1
2013,AnimalDinosaur,30,1
2013,AnimalLizard,28,4
2013,AnimalArctic-fox,11,1
2013,AnimalCoyote,28,1
2013,AnimalJackal,28,5
2013,AnimalGerman-shepherd,28,5
2013,AnimalOthermarsupial,21,3
2013,AnimalLemur,20,1
2013,AnimalSnowleopard,30,3
2013,AnimalCollie,21,12
2013,AnimalOthermusteloid,27,3
2013,AnimalOther-reptile,29,2
2013,AnimalRedpanda,29,2
2013,AnimalHorse,29,3
2013,AnimalPandabear,29,1
2013,AnimalOther-fox,44,1
2013,AnimalCheetah,44,1
2013,AnimalOthermusteloid,44,1
2013,AnimalOther,44,4
2013,AnimalRat,13,3
2013,AnimalDragon,33,3
2013,AnimalLeopard,27,2
2013,AnimalOtherungulate,36,1
2013,AnimalPolarbear,16,2
2013,AnimalGrey-fox,32,1
2013,AnimalKitsune,32,2
2013,AnimalOther-fox,32,3
2013,AnimalJackal,32,1
2013,AnimalGerman-shepherd,32,1
2013,AnimalOther-dog,32,3
2013,AnimalOthercanine,32,2
2013,AnimalTiger,32,2
2013,AnimalCheetah,32,3
2013,AnimalCougar,32,1
2013,AnimalKitsune,43,2
2013,AnimalDomestic-cat,43,2
2013,AnimalOther-mustelid,43,2
2013,AnimalHorse,43,3
2013,AnimalKangaroo,43,1
2013,AnimalWolf,2013,4
2013,AnimalCheetah,36,3
2013,AnimalBat,15,1
2013,AnimalSquirrel,24,1
2013,AnimalOther-dog,54,1
2013,AnimalJackal,44,1
2013,AnimalGriffin,44,1
2013,AnimalOther-feline,58,1
2013,AnimalDragon,48,1
2013,AnimalOther-reptile,48,1
2013,AnimalCoyote,25,5
2013,AnimalCougar,16,4
2013,AnimalSquirrel,25,1
2013,AnimalLeopard,23,7
2013,AnimalOther-primate,23,1
2013,AnimalPanther,25,4
2013,AnimalSnowleopard,27,4
2013,AnimalRat,23,2
2013,AnimalOther-feline,,1
2013,AnimalArctic-fox,48,1
2013,AnimalOther-mustelid,17,2
2013,AnimalWolf,11,3
2013,AnimalRaccoon,53,1
2013,AnimalRaccoon,27,1
2013,AnimalGrey-fox,13,3
2013,AnimalKitsune,30,4
2013,AnimalOther-bear,32,2
2013,AnimalOthermusteloid,16,2
2013,AnimalTiger,,3
2013,AnimalLion,,3
2013,AnimalLeopard,,2
2013,AnimalCheetah,,2
2013,AnimalPandabear,,1
2013,AnimalPolarbear,,1
2013,AnimalBrown-bear,35,1
2013,AnimalSnowleopard,26,5
2013,AnimalPanther,37,1
2013,AnimalSnowleopard,42,1
2013,AnimalOther-bear,34,1
2013,AnimalSnowleopard,31,2
2013,AnimalWolf,41,2
2013,AnimalWolf,55,1
2013,AnimalHusky,55,1
2013,AnimalTiger,49,1
2013,AnimalTiger,31,10
2013,AnimalCheetah,49,1
2013,AnimalLeopard,42,1
2013,AnimalWolf,39,2
2013,AnimalOther-mustelid,23,1
2013,AnimalRed-fox,42,1
2013,AnimalSnowleopard,13,2
2013,AnimalOther-primate,20,4
2013,AnimalRabbit,49,1
2013,AnimalPolarbear,31,2
2013,AnimalRed-fox,53,4
2013,AnimalPanther,53,1
2013,AnimalSnowleopard,32,2
2013,AnimalWeasel,22,2
2013,AnimalHyena,28,2
2013,AnimalOther-mustelid,,1
2013,AnimalOthermusteloid,-1981,1
2013,AnimalOther,-1981,1
2013,AnimalArctic-fox,13,4
2013,AnimalRed-fox,59,1
2013,AnimalSea-otter,16,2
2013,AnimalRedpanda,26,2
2013,AnimalOther-feline,51,1
2013,AnimalOther,51,2
2013,AnimalLizard,14,2
2013,AnimalOther-dog,46,1
2013,AnimalOther,46,3
2013,AnimalOther-bear,61,1
2013,AnimalOther,61,1
2013,AnimalOther-bird,29,1
2013,AnimalGerman-shepherd,44,1
2013,AnimalLeopard,44,1
2013,AnimalOther-feline,44,2
2013,AnimalDragon,44,2
2013,AnimalOthermusteloid,22,2
2013,AnimalOther-fox,43,1
2013,AnimalOtherungulate,44,1
2013,AnimalRaptor,28,2
2013,AnimalGrizzlybear,21,2
2013,AnimalHusky,30,4
2013,AnimalWolf,65,1
2013,AnimalCoyote,65,1
2013,AnimalPanther,65,1
2013,AnimalOther-feline,65,1
2013,AnimalRedpanda,65,1
2013,AnimalOther,65,1
2013,AnimalLemur,65,1
2013,AnimalSea-otter,25,2
2013,AnimalRaccoon,30,3
2013,AnimalSkunk,38,1
2013,AnimalRat,14,4
2013,AnimalWolf,63,1
2013,AnimalWolf,56,2
2013,AnimalBat,56,1
2013,AnimalPanther,33,2
2013,AnimalRabbit,29,3
2013,AnimalKitsune,29,3
2013,AnimalHyena,39,1
2013,AnimalOther-feline,40,3
2013,AnimalSquirrel,40,1
2013,AnimalDomestic-cat,44,1
2013,AnimalRabbit,61,1
2013,AnimalSquirrel,30,1
2013,AnimalSea-otter,30,1
2013,AnimalBrown-bear,30,2
2013,AnimalGrizzlybear,30,3
2013,AnimalPandabear,30,1
2013,AnimalOther-bear,30,2
2013,AnimalKangaroo,30,1
2013,AnimalHyena,30,2
2013,AnimalOthermarsupial,16,2
2013,AnimalCoyote,35,2
2013,AnimalPolarbear,34,1
2013,AnimalCoyote,56,1
2013,AnimalArctic-fox,31,1
2013,AnimalKitsune,31,3
2013,AnimalRabbit,31,5
2013,AnimalOther-dog,38,1
2013,AnimalOther-mustelid,55,1
2013,AnimalOther,55,1
2013,AnimalJackal,16,3
2013,AnimalWolf,2012,1
2013,AnimalPandabear,15,4
2013,AnimalRat,15,1
2013,AnimalGrey-fox,27,3
2013,AnimalPanther,27,2
2013,AnimalBrown-bear,17,2
2013,AnimalMouse,29,4
2013,AnimalHyena,29,3
2013,AnimalDeer,26,2
2013,AnimalRat,31,1
2013,AnimalBadger,21,3
2013,AnimalRabbit,38,2
2013,AnimalOther-bird,12,2
2013,AnimalHorse,42,4
2013,AnimalOther-bird,13,2
2013,AnimalLizard,24,3
2013,AnimalWeasel,21,4
2013,AnimalRed-fox,39,1
2013,AnimalSkunk,25,1
2013,AnimalBadger,25,1
2013,AnimalRiver-otter,25,4
2013,AnimalGriffin,28,1
2013,AnimalArctic-fox,,1
2013,AnimalCoyote,,5
2013,AnimalHusky,,4
2013,AnimalLizard,,2
2013,AnimalDeer,,5
2013,AnimalHyena,,1
2013,AnimalKangaroo,34,1
2013,AnimalOther-fox,13,5
2013,AnimalGerman-shepherd,13,2
2013,AnimalHusky,13,6
2013,AnimalLion,13,2
2013,AnimalPanther,13,3
2013,AnimalPandabear,22,2
2013,AnimalKitsune,44,1
2013,AnimalSkunk,44,1
2013,AnimalMouse,44,1
2013,AnimalKitsune,26,7
2013,AnimalHorse,26,6
2013,AnimalPandabear,26,3
2013,AnimalSquirrel,26,2
2013,AnimalRed-fox,43,1
2013,AnimalJackal,43,1
2013,AnimalPolarbear,17,2
2013,AnimalPolarbear,26,2
2013,AnimalOther-feline,54,2
2013,AnimalOther-dog,40,1
2013,AnimalPandabear,43,1
2013,AnimalRabbit,55,1
2013,AnimalRaccoon,40,1
2013,AnimalDragon,-3960,1
2013,AnimalOther,-3960,1
2013,AnimalOther-bird,-3960,1
2013,AnimalGriffin,-3960,1
2013,AnimalTiger,50,1
2013,AnimalBrown-bear,44,1
2013,AnimalWolf,67,1
2013,AnimalRed-fox,67,1
2013,AnimalKitsune,67,1
2013,AnimalJackal,67,1
2013,AnimalHusky,67,1
2013,AnimalRaccoon,67,1
2013,AnimalRiver-otter,67,1
2013,AnimalDeer,67,1
2013,AnimalMouse,67,1
2013,AnimalRabbit,67,1
2013,AnimalKangaroo,67,1
2013,AnimalHyena,67,1
2013,AnimalKoala,21,3
2013,AnimalOther-feline,46,1
2013,AnimalHorse,46,1
2013,AnimalTiger,44,1
2013,AnimalSquirrel,28,2
2013,AnimalPandabear,36,1
2013,AnimalCougar,45,1
2013,AnimalOthermusteloid,21,4
2013,AnimalPolarbear,22,3
2013,AnimalLeopard,21,4
2013,AnimalCougar,30,1
2013,AnimalCougar,,1
2013,AnimalOther-feline,2013,1
2013,AnimalLeopard,26,1
2013,AnimalOthercanine,37,1
2013,AnimalRaccoon,37,1
2013,AnimalCougar,29,1
2013,AnimalRaven,29,2
2013,AnimalRabbit,42,1
2013,AnimalDeer,13,4
2013,AnimalOthermarsupial,13,1
2013,AnimalBrown-bear,32,1
2013,AnimalKangaroo,32,1
2013,AnimalPolarbear,24,2
2013,AnimalGrizzlybear,27,3
2013,AnimalRat,27,1
2013,AnimalCheetah,27,1
2013,AnimalRabbit,40,1
2013,AnimalBadger,27,2
2013,AnimalTiger,14,3
2013,AnimalLion,14,3
2013,AnimalSnowleopard,14,5
2013,AnimalRiver-otter,14,2
2013,AnimalRedpanda,14,3
2013,AnimalBrown-bear,14,1
2013,AnimalKoala,14,1
2013,AnimalBat,31,2
2013,AnimalRaccoon,34,1
2013,AnimalOtherungulate,34,1
2013,AnimalKoala,18,2
2013,AnimalOther-mustelid,14,2
2013,AnimalSea-otter,38,1
2013,AnimalOther-mustelid,38,1
2013,AnimalRat,28,3
2013,AnimalSkunk,46,1
2013,AnimalTiger,43,1
2013,AnimalSnowleopard,43,1
2013,AnimalRed-fox,70,1
2013,AnimalHorse,70,1
2013,AnimalOther-dog,43,2
2013,AnimalSea-otter,28,2
2013,AnimalWeasel,26,1
2013,AnimalMouse,21,2
2013,AnimalLemur,21,2
2013,AnimalHorse,51,1
2013,AnimalWolf,12,4
2013,AnimalBrown-bear,37,1
2013,AnimalLion,70,1
2013,AnimalRed-fox,33,1
2013,AnimalLion,53,1
2013,AnimalDragon,39,2
2013,AnimalRaptor,31,1
2013,AnimalOther-bird,31,1
2013,AnimalMonkey,31,1
2013,AnimalLemur,,1
2013,AnimalOther-reptile,25,1
2013,AnimalHusky,2013,1
2013,AnimalTiger,13,3
2013,AnimalSkunk,13,3
2013,AnimalRiver-otter,13,2
2013,AnimalSea-otter,13,3
2013,AnimalHorse,13,4
2013,AnimalBrown-bear,13,2
2013,AnimalKangaroo,13,3
2013,AnimalHyena,13,4
2013,AnimalHusky,43,1
2013,AnimalBadger,43,1
2013,AnimalHyena,43,1
2013,AnimalGriffin,43,1
2013,AnimalWeasel,15,3
2013,AnimalLeopard,25,2
2013,AnimalOther-primate,24,2
2013,AnimalHorse,32,2
2013,AnimalDragon,38,3
2013,AnimalOther-mustelid,46,1
2013,AnimalJackal,,2
2013,AnimalRedpanda,15,3
2013,AnimalCougar,39,1
2013,AnimalSquirrel,29,2
2013,AnimalOthermusteloid,,1
2013,AnimalOther-dog,51,1
2013,AnimalCollie,30,1
2013,AnimalCougar,34,1
2013,AnimalMouse,43,2
2013,AnimalRat,43,1
2013,AnimalOther-mustelid,27,3
2013,AnimalHyena,32,1
2013,AnimalSkunk,45,1
2013,AnimalOther-feline,41,1
2013,AnimalRiver-otter,41,1
2013,AnimalCheetah,16,2
2013,AnimalBat,27,1
2013,AnimalCoyote,45,1
2013,AnimalLizard,15,1
2013,AnimalGrey-fox,30,1
2013,AnimalCollie,14,2
2013,AnimalLeopard,14,4
2013,AnimalPanther,14,4
2013,AnimalCheetah,14,3
2013,AnimalMouse,14,1
2013,AnimalSquirrel,14,1
2013,AnimalKangaroo,14,3
2013,AnimalLion,38,1
2013,AnimalHorse,50,1
2013,AnimalOther-dog,49,1
2013,AnimalDinosaur,49,1
2013,AnimalOther,49,1
2013,AnimalOther-feline,34,3
2013,AnimalGrizzlybear,16,3
2013,AnimalRaven,25,1
2013,AnimalOthermarsupial,25,2
2013,AnimalLion,42,1
2013,AnimalCougar,22,4
2013,AnimalOther-mustelid,28,1
2013,AnimalBadger,18,1
2013,AnimalSquirrel,2013,1
2013,AnimalCoyote,31,3
2013,AnimalRed-fox,11,2
2013,AnimalKitsune,11,1
2013,AnimalCoyote,11,1
2013,AnimalJackal,11,1
2013,AnimalCollie,11,1
2013,AnimalTiger,11,1
2013,AnimalLeopard,11,1
2013,AnimalPanther,11,1
2013,AnimalCheetah,11,1
2013,AnimalDomestic-cat,11,3
2013,AnimalDragon,11,1
2013,AnimalRaccoon,11,1
2013,AnimalBadger,11,1
2013,AnimalRiver-otter,11,1
2013,AnimalSea-otter,11,1
2013,AnimalWeasel,11,1
2013,AnimalDeer,11,1
2013,AnimalSquirrel,11,1
2013,AnimalRaptor,11,1
2013,AnimalRabbit,11,1
2013,AnimalKangaroo,11,1
2013,AnimalHyena,11,2
2013,AnimalGriffin,11,1
2013,AnimalWeasel,14,3
2013,AnimalCougar,43,1
2013,AnimalSkunk,43,1
2013,AnimalRiver-otter,43,1
2013,AnimalSquirrel,43,1
2013,AnimalRaven,43,1
2013,AnimalRaptor,43,1
2013,AnimalRabbit,43,1
2013,AnimalPolarbear,33,1
2013,AnimalRaven,33,1
2013,AnimalDragon,-1943,1
2013,AnimalSea-otter,,1
2013,AnimalBrown-bear,,1
2013,AnimalBrown-bear,28,2
2013,AnimalCoyote,13,2
2013,AnimalCollie,13,3
2013,AnimalCheetah,13,3
2013,AnimalPolarbear,13,3
2013,AnimalOthercanine,11,1
2013,AnimalSnowleopard,11,1
2013,AnimalRedpanda,11,1
2013,AnimalOther,11,1
2013,AnimalBat,11,2
2013,AnimalCheetah,37,1
2013,AnimalOtherungulate,37,1
2013,AnimalOther-dog,48,2
2013,AnimalRaptor,44,1
2013,AnimalBrown-bear,27,1
2013,AnimalLemur,26,1
2013,AnimalTiger,36,2
2013,AnimalCougar,31,2
2013,AnimalBadger,31,2
2013,AnimalSea-otter,31,1
2013,AnimalRedpanda,31,1
2013,AnimalGrizzlybear,31,1
2013,AnimalMouse,31,1
2013,AnimalKangaroo,31,1
2013,AnimalHusky,11,1
2013,AnimalLizard,29,2
2013,AnimalGrizzlybear,28,2
2013,AnimalSea-otter,26,1
2013,AnimalRedpanda,27,2
2013,AnimalBrown-bear,15,1
2013,AnimalDomestic-cat,39,1
2013,AnimalLizard,34,1
2013,AnimalOthermusteloid,28,1
2013,AnimalOther-feline,36,1
2013,AnimalBrown-bear,25,4
2013,AnimalGrizzlybear,25,1
2013,AnimalPolarbear,25,1
2013,AnimalKitsune,13,1
2013,AnimalCougar,13,3
2013,AnimalDinosaur,13,1
2013,AnimalBadger,13,1
2013,AnimalWeasel,13,1
2013,AnimalRedpanda,13,1
2013,AnimalGrizzlybear,13,1
2013,AnimalPandabear,13,1
2013,AnimalMouse,13,1
2013,AnimalSquirrel,13,2
2013,AnimalRabbit,13,2
2013,AnimalLemur,13,1
2013,AnimalMonkey,13,1
2013,AnimalKoala,15,1
2013,AnimalGrizzlybear,24,1
2013,AnimalArctic-fox,10,1
2013,AnimalLeopard,10,1
2013,AnimalGrizzlybear,10,1
2013,AnimalKoala,10,1
2013,AnimalMonkey,10,1
2013,AnimalRat,26,1
2013,AnimalBadger,24,1
2013,AnimalDeer,28,1
2013,AnimalOther-reptile,,1
2013,AnimalRaven,13,2
2013,AnimalSnowleopard,36,1
2013,AnimalRat,33,1
2013,AnimalDomestic-cat,48,1
2013,AnimalBrown-bear,48,1
2013,AnimalPolarbear,48,1
2013,AnimalMouse,48,1
2013,AnimalRat,48,1
2013,AnimalRabbit,48,1
2013,AnimalOthermarsupial,48,1
2013,AnimalKitsune,46,1
2013,AnimalOthermarsupial,28,1
2013,AnimalSnowleopard,47,1
2013,AnimalOthercanine,38,1
2013,AnimalOther-dog,50,1
2013,AnimalOther,50,1
2013,AnimalPandabear,27,1
2013,AnimalPolarbear,27,1
2013,AnimalMonkey,19,1
2013,AnimalLeopard,38,1
2013,AnimalRaptor,38,1
2013,AnimalRat,35,1
2013,AnimalKitsune,53,1
2013,AnimalRabbit,,1
2013,AnimalOtherungulate,15,2
2013,AnimalArctic-fox,36,1
2013,AnimalWeasel,31,1
2013,AnimalOther-mustelid,31,1
2013,AnimalRiver-otter,34,1
2013,AnimalKitsune,35,1
2013,AnimalOther-bird,35,2
2013,AnimalHyena,35,1
2013,AnimalRaccoon,35,1
2013,AnimalSkunk,34,1
